훈련기관명,주소요약,훈련과정명
한국자전거기술학원, 광진구,"자전거정비사 1,2급 취득과정(실기)"
한국자전거기술학원, 광진구,[주말] 자전거정비사 1급 취득과정(실기) 및 사이클정비
한국자전거기술학원, 광진구,[야간] 자전거정비사 1급 취득과정(실기)
한국자전거기술학원, 광진구,자전거정비사 2급 취득(실기)및 출장정비사과정
한국자전거기술학원, 광진구,자전거정비사 1급 취득(실기)및 출장정비사과정
한국자전거정비기술학원, 동작구,자전거 정비사 자격증 과정
한국전기기술원, 영등포구,전기기능사 실기 정규반
한국전기기술원, 영등포구,전기기능사 실기 특강반
한국전기기술원, 영등포구,전기실무초급(전기공사시설) 
한국전파진흥협회, 양천구,AWS Cloud School
한국전파진흥협회, 양천구,(HL 만도 및 HL Klemove) Intelligent Vehicle School 
한국정보교육원(구.경원직업전문학교), 관악구,[SQF기반] 자바 스프링으로 완성하는 공공데이터 활용 백엔드 개발자 양성 B
한국정보교육원(구.경원직업전문학교), 관악구,KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성
한국정보교육원(구.경원직업전문학교), 관악구,HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성
한국정보교육원(구.경원직업전문학교), 관악구,[과정평가형] 자바(Java)기반 웹개발자 과정 (정보처리 산업기사 자격증) A
한국정보교육원(구.경원직업전문학교), 관악구,자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발 
한국정보교육원(구.경원직업전문학교), 관악구,[디지털컨버젼스] 자바 스프링으로 완성하는 공공데이터 활용 백엔드 개발 B
한국정보기술연구원, 구로구,정보시스템-네트워크 솔루션 구축 및 운영
한국정보기술연구원, 구로구,정보시스템-모의해킹 솔루션 구축 및 운영
한국정보보호교육학원, 강남구,연습도 실전처럼! 침해사고 분석 및 대응
한국정보보호교육학원, 강남구,실무에 바로 쓰는 웹 모의해킹 with 미션드리븐
한국정보보호교육학원, 강남구,다양한 유형의 악성코드 분석 실무
한국정보보호교육학원, 강남구,안전한 스마트 환경을 위한 준비! IoT 보안 Starter Kit
한국정보보호교육학원, 강남구,정보시스템 취약점 진단 입문자를 위한 핵심 가이드
한국정보보호교육학원, 강남구,공격해보고! 방어해보고! 시큐어 코딩 마스터
한국제과직업전문학교, 영등포구,케이크디자이너 및 초콜릿마스터 자격증 취득
하이미디어아카데미인재개발원, 종로구,전산세무1급(TAT1급)취득과정
하이미디어아카데미인재개발원, 종로구,(주말)[컴활2급]컴퓨터활용능력2급(엑셀실기)
하이미디어아카데미인재개발원, 종로구,(주말)회계기초부터 전산회계1급 자격증취득
하이미디어아카데미인재개발원, 종로구,(주말)전산세무1급 취득
하이미디어아카데미인재개발원, 종로구,(주말)[디자인기초]포토샵 일러스트 GTQ
하이미디어아카데미인재개발원, 종로구,한번에 합격하는 전산세무2급 취득
하이미디어아카데미인재개발원, 종로구,법인세실무 전산세무1급 취득
하이미디어아카데미인재개발원, 종로구,GTQ그래픽디자인(포토샵 일러스트)
하이미디어아카데미인재개발원, 종로구,전산회계1급 전산세무2급+ERP(회계 인사)2급A
하이미디어아카데미인재개발원, 종로구,"(물류관리)스마트ERP(물류,생산,회계,인사)+전산회계1급&전산세무2급2"
하이미디어영등포컴퓨터학원, 영등포구,디지털그래픽디자인(일러스트+포토샵)
하이미디어영등포컴퓨터학원, 영등포구,전산회계1급+전산세무2급+FAT1급+TAT2급
하이미디어영등포컴퓨터학원, 영등포구,ERP정보관리사(회계+인사)2급
하이미디어영등포컴퓨터학원, 영등포구,전산세무1급+TAT1급 취득과정
하이미디어영등포컴퓨터학원, 영등포구,디지털이모티콘제작
하이미디어영등포컴퓨터학원, 영등포구,컴퓨터활용능력2급(필기+실기)취득
하이미디어영등포컴퓨터학원, 영등포구,초보자도가능한 전산회계1급+전산세무2급
하이미디어영등포컴퓨터학원, 영등포구,컴퓨터활용능력1급(필기+실기)취득
하이미디어영등포컴퓨터학원, 영등포구,포토샵+GTQ자격증
하이미디어영등포컴퓨터학원, 영등포구,디지털 영상편집(2D그래픽+프리미어+에프터이펙트)
하이미디어영등포컴퓨터학원, 영등포구,컴퓨터활용능력2급(실기)
하이미디어영등포컴퓨터학원, 영등포구,디자이너시작 포토샵(GTQ)+일러스트(GTQi)
하이미디어영등포컴퓨터학원, 영등포구,인사급여실무(급여계산 4대보험 원천징수 연말정산)
하이미디어영등포컴퓨터학원, 영등포구,영상편집(프리미어+에프터이펙트)
하이미디어영등포컴퓨터학원, 영등포구,디지털 그래픽디자인(포토샵+일러스트)GTQ
하이미디어영등포컴퓨터학원, 영등포구,컴퓨터활용능력1급(실기)
하이미디어영등포컴퓨터학원, 영등포구,UI디자인(포토샵+일러스트)
하이미디어영등포컴퓨터학원, 영등포구,유튜브 영상편집(프리미어+에프터이펙트)
하이미디어컴퓨터디자인학원, 구로구,[자체시험센터]전산세무1급 자격증 취득 과정
하이미디어컴퓨터디자인학원, 구로구,[자체시험센터]전산회계1급+전산세무2급 과정(135H)
하이미디어컴퓨터디자인학원, 구로구,자바(JAVA)기반 풀스택(프론트엔드&백엔드) 웹개발자_정보처리산업기사[과정평가형]B
하이미디어컴퓨터디자인학원, 구로구,영상콘텐츠편집 (프리미어+애프터이펙트)
하이미디어컴퓨터디자인학원, 구로구,그래픽디자인 포토샵(GTQ)+일러스트(GTQi) 
하이미디어컴퓨터디자인학원, 구로구,[자체시험센터]전산세무회계(회계1급+세무2급+FAT1급+TAT2급) 과정(200H)
하이미디어컴퓨터학원, 노원구,"기초부터 ITQ(한글,파워포인트,엑셀)+컴퓨터활용능력2급실기"
하이미디어컴퓨터학원, 노원구,2D CAD(캐드)기초 과정
